node1,node2,serial class,NBI class,structure member,X,Y,objectid,structure_number_008,record_type_005a,route_prefix_005b,service_level_005c,route_number_005d,direction_005e,highway_district_002,county_code_003,place_code_004,features_desc_006a,critical_facility_006b,facility_carried_007,location_009,min_vert_clr_010,kilopoint_011,base_hwy_network_012,lrs_inv_route_013a,subroute_no_013b,lat_016,long_017,detour_kilos_019,toll_020,maintenance_021,owner_022,functional_class_026,year_built_027,traffic_lanes_on_028a,traffic_lanes_und_028b,adt_029,year_adt_030,design_load_031,appr_width_mt_032,median_code_033,degrees_skew_034,structure_flared_035,railings_036a,transitions_036b,appr_rail_036c,appr_rail_end_036d,history_037,navigation_038,nav_vert_clr_mt_039,nav_horr_clr_mt_040,open_closed_posted_041,service_on_042a,service_und_042b,structure_kind_043a,structure_type_043b,appr_kind_044a,appr_type_044b,main_unit_spans_045,appr_spans_046,horr_clr_mt_047,max_span_len_mt_048,structure_len_mt_049,left_curb_mt_050a,right_curb_mt_050b,roadway_width_mt_051,deck_width_mt_052,vert_clr_over_mt_053,vert_clr_und_ref_054a,vert_clr_und_054b,lat_und_ref_055a,lat_und_mt_055b,left_lat_und_mt_056,deck_cond_058,superstructure_cond_059,substructure_cond_060,channel_cond_061,culvert_cond_062,opr_rating_meth_063,operating_rating_064,inv_rating_meth_065,inventory_rating_066,structural_eval_067,deck_geometry_eval_068,undclrence_eval_069,posting_eval_070,waterway_eval_071,appr_road_eval_072,work_proposed_075a,work_done_by_075b,imp_len_mt_076,date_of_inspect_090,inspect_freq_months_091,fracture_092a,undwater_look_see_092b,spec_inspect_092c,fracture_last_date_093a,undwater_last_date_093b,spec_last_date_093c,bridge_imp_cost_094,roadway_imp_cost_095,total_imp_cost_096,year_of_imp_097,other_state_code_098a,other_state_pcnt_098b,othr_state_struc_no_099,strahnet_highway_100,parallel_structure_101,traffic_direction_102,temp_structure_103,highway_system_104,federal_lands_105,year_reconstructed_106,deck_structure_type_107,surface_type_108a,membrane_type_108b,deck_protection_108c,percent_adt_truck_109,national_network_110,pier_protection_111,bridge_len_ind_112,scour_critical_113,future_adt_114,year_of_future_adt_115,min_nav_clr_mt_116,fed_agency,submitted_by,bridge_condition,lowest_rating,deck_area,longdd,latdd,longdd_1,latdd_1
3,4,3,8,37 0380R,-13570289.04,4499453.026,114195,37 0380R,1,3,1,237,0,4,85,47766,'UP RR YD ACCESS RD BARTD',,'STATE ROUTE 237 EB','04-SCL-237-10.20-MPS',100,10,1,237,1,37255414,121541433,3,3,1,1,14,1969,2,1,36500,2009,6,10,0,16,0,1,0,0,0,5,N,0,0,A,1,4,2,5,0,0,5,0,10,25,118,0,0,10,11,100,H,7,H,0,0,8,7,7,N,N,8,31,8,22,5,4,3,5,N,6,,,,416,48,N  ,N  ,N  ,,,,,,,,,,               ,0,R,1,,1,0,0,1,2,0,0,5,0,,Y,N,91405,2034,,N,6,G,7,1268,,,,
3,7,0,11,37 0640M,-13571498.71,4497674.359,114365,37 0640M,1,1,1,880,0,4,85,47766,'HETCH HETCHY AQUEDUCT',,'SB880 CONN&OFFRAMP','04-SCL-880-7.98-MPS',100,8,1,880,1,37250846,121545345,1,3,1,1,12,2002,3,0,150000,2019,6,35,0,8,1,1,N,N,N,5,N,0,0,A,1,0,2,1,0,0,3,0,20,5,17,0,0,33,35,100,N,0,N,0,0,7,7,7,N,N,A,54,A,32,7,9,N,5,N,8,,,,319,24,N  ,N  ,N  ,,,,,,,,,,               ,1,N,1,,1,0,0,1,6,0,0,8,1,,Y,N,198933,2041,,N,6,G,7,581,,,,
3,7,0,11,37 0669M,-13571406.87,4497714.461,114371,37 0669M,1,1,1,880,0,4,85,47766,'HETCH HETCHY AQUEDUCT',,'INTERSTATE 880 NB','04-SCL-880-8.00-MPS',100,8,1,880,1,37250949,121545048,1,3,1,1,11,2003,1,0,11500,2015,A,7,0,0,0,1,1,1,1,5,N,0,0,A,1,0,2,1,0,0,3,0,7,6,17,0,0,7,7,100,N,0,N,0,0,7,7,7,N,N,F,42,F,32,7,2,N,5,N,8,,,,317,48,N  ,N  ,N  ,,,,,,,,,,               ,1,N,1,,1,0,0,1,0,0,0,8,1,,Y,N,15000,2035,0,N,6,G,7,118,,,,
3,7,1,21,37 0627H,-13571600.76,4498071.495,114360,37 0627H,1,3,7,237,0,4,85,47766,'S880-TASMAN DR OFF RAMP',,'E&W237-S880 RAMP','04-SCL-237-9.50-MPS',100,10,0,,0,37251866,121545675,2,3,1,1,12,2004,2,2,15400,2004,6,12,0,0,0,1,0,0,1,5,N,0,0,A,1,1,6,5,0,0,4,0,12,56,188,0,0,12,13,100,H,6,H,4,4,7,7,7,N,N,A,54,A,32,7,9,9,5,N,8,,,,418,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,1,,1,0,0,1,0,0,0,5,0,,Y,N,20403,2036,,N,6,G,7,2401,,,,
3,39,0,9,33 0665F,-13573811.68,4506358.73,112959,33 0665F,1,1,7,880,0,4,1,26000,'I 880  WARREN AVE  RAMPS',0,'W262-S880 CONNECTR','04-ALA-880-2.48-FMT',100,2,0,0,0,37285142,121560825,10,3,1,1,12,2008,3,17,16200,2007,6,18,0,99,0,1,1,1,1,5,N,0,0,A,1,1,2,5,0,0,7,0,17,64,396,0,0,17,18,100,H,7,H,5,3,5,7,7,N,N,A,54,A,32,7,9,6,5,N,8,0,0,0,1018,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,0,N,1,0,1,0,0,1,0,0,0,3,0,0,Y,N,20884,2037,0,N,6,F,5,7000,0,0,0,0
3,39,1,28,33 0242,-13572499.97,4503296.801,112676,33 0242,1,1,1,880,0,4,1,26000,'SCOTT CREEK',0,'I 880','04-ALA-880-R0.26-FMT',100,0,1,880,1,37273283,121552583,10,3,1,1,11,1952,12,0,162000,2011,5,66,3,0,0,1,1,1,1,5,0,0,0,A,1,5,2,19,0,0,4,0,34,4,15,0,0,66,67,100,N,0,N,0,0,N,N,N,7,7,0,54,0,32,7,9,N,5,5,8,0,0,0,419,48,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,0,N,2,0,1,0,2003,N,N,N,N,10,1,0,Y,8,220506,2037,0,N,6,G,7,1028,0,0,0,0
3,39,2,11,37 0582,-13572340.72,4502522.013,114348,37 0582,1,1,1,880,0,4,85,47766,'PENITENCIA CREEK',0,'INTERSTATE 880','04-SCL-880-10.38-MPS',100,10,1,880,1,37271294,121552068,1,3,1,1,12,2002,13,0,194000,2009,6,68,3,0,0,1,1,1,1,5,N,0,0,A,1,5,2,1,0,0,4,0,33,9,36,0,0,68,70,100,N,0,N,0,0,7,7,7,8,N,A,54,A,32,7,9,N,5,8,8,0,0,0,317,48,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,N,2,0,1,0,0,1,0,0,0,12,1,0,Y,8,247901,2035,0,N,6,G,7,2544,0,0,0,0
3,39,2,21,37 0582K,-13572439.67,4502497.083,114349,37 0582K,1,1,7,880,0,4,85,47766,'PENITENCIA CREEK',0,'DIXON LANDING-S880','04-SCL-880-10.38-MPS',100,10,1,880,0,37271230,121552388,1,3,1,1,11,2002,2,0,1500,2019,6,11,0,0,0,1,1,1,1,5,N,0,0,A,1,5,6,5,0,0,3,0,11,34,91,0,0,11,12,100,N,0,N,0,0,7,7,5,8,N,A,54,A,32,5,7,N,5,8,8,0,0,0,319,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,0,R,1,0,1,0,0,1,0,0,0,5,1,0,Y,8,2500,2041,0,N,6,F,5,1074,0,0,0,0
4,8,0,28,37 0377,-13568427.53,4499622.42,114192,37 0377,1,1,1,680,0,4,85,47766,'ARROYO DE LOS COCHES',,'INTERSTATE 680','04-SCL-680-M7.46-MPS',100,7,1,680,1,37255849,121531413,5,3,1,1,11,1971,11,0,130000,2009,0,59,3,8,0,N,N,N,N,5,0,0,0,A,1,5,2,19,0,0,2,0,23,3,7,0,0,0,0,100,N,0,N,0,0,N,N,N,9,7,0,54,0,32,7,N,N,5,8,8,,,,719,24,N  ,N  ,N  ,,,,,,,,,,               ,1,N,2,,1,0,0,N,N,N,N,5,1,,Y,8,236352,2039,,N,6,G,7,397,,,,
4,8,1,8,37 0302,-13568511.95,4499853.734,114121,37 0302,1,1,1,680,0,4,85,47766,'SR 237 (CALAVERAS BLVD)',,'INTERSTATE 680','04-SCL-680-M7.63-MPS',100,8,1,680,1,37260443,121531686,5,3,1,1,11,1971,10,8,137000,2010,6,71,3,2,0,0,1,1,1,5,N,0,0,A,1,1,2,5,0,0,2,0,71,28,57,0,0,71,74,100,H,5,H,3,2,5,7,7,N,N,A,54,A,32,7,9,4,5,N,8,,,,719,24,N  ,N  ,N  ,,,,,,,,,,               ,1,R,1,,1,0,2010,1,0,0,0,6,1,,Y,N,164068,2037,,N,6,F,5,4212,,,,
4,40,0,8,33 0428L,-13572372.88,4508410.517,112872,33 0428L,1,1,1,680,0,4,1,26000,'SR 262 (MISSION BLVD)',0,'INTERSTATE 680 SB','04-ALA-680-M2.38-FMT',100,2,1,680,1,37294407,121552172,6,3,1,1,11,1971,6,6,61000,2009,6,29,0,0,0,0,1,1,0,5,N,0,0,A,1,1,2,5,0,0,2,0,21,26,54,0,0,31,35,100,H,7,H,2,2,8,7,8,N,N,A,54,A,32,7,9,4,5,N,8,0,0,54,316,48,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,R,1,0,1,0,1997,1,0,0,0,7,1,0,Y,N,110923,2038,0,N,6,G,7,1887,0,0,0,0
4,40,0,8,33 0428R,-13572409.37,4508379.338,112873,33 0428R,1,1,1,680,0,4,1,26000,'SR 262 (MISSION BLVD)',0,'INTERSTATE 680 NB','04-ALA-680-M2.38-FMT',100,2,1,680,1,37294327,121552290,6,3,1,1,11,1971,5,6,61000,2009,5,29,0,0,0,0,1,1,0,5,N,0,0,A,1,1,2,5,0,0,2,0,21,26,54,0,0,31,35,100,H,5,H,2,2,8,7,8,N,N,A,54,A,32,7,9,4,5,N,8,0,0,0,316,48,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,L,1,0,1,0,1997,1,0,0,0,7,1,0,Y,N,110923,2038,0,N,6,G,7,1887,0,0,0,0
4,40,1,20,33 0427L,-13571904.41,4507696.535,112870,33 0427L,1,1,1,680,0,4,1,26000,'E WARREN AVE',0,'INTERSTATE 680 SB','04-ALA-680-M1.96-FMT',100,2,1,680,1,37292575,121550657,8,3,1,1,11,1971,5,4,61000,2009,6,25,0,29,0,1,1,1,1,5,N,0,0,A,1,1,6,5,0,0,2,0,25,35,67,0,0,25,26,100,H,6,H,3,0,7,7,7,N,N,A,54,A,32,7,7,5,5,N,8,0,0,0,318,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,L,1,0,1,0,2010,1,0,0,0,8,1,0,Y,N,110187,2036,0,N,6,G,7,1701,0,0,0,0
4,40,1,20,33 0427R,-13571881.84,4507745.64,112871,33 0427R,1,1,1,680,0,4,1,26000,'E WARREN AVE',0,'INTERSTATE 680 NB','04-ALA-680-M1.97-FMT',100,2,1,680,1,37292701,121550584,8,3,1,1,11,1971,4,4,61000,2009,6,24,0,45,0,0,1,1,1,5,N,0,0,A,1,1,6,5,0,0,2,0,24,42,78,0,0,24,25,100,H,5,H,3,0,7,7,7,N,N,A,54,A,32,7,9,5,5,N,8,0,0,0,318,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,R,1,0,1,0,1997,1,0,0,0,8,1,0,Y,N,110187,2036,0,N,6,G,7,1927,0,0,0,0
4,40,2,18,33 0439L,-13571420.79,4506808.024,112883,33 0439L,1,1,1,680,0,4,1,26000,'DEPT OF WATER RESOURCES',0,'INTERSTATE 680 SB','04-ALA-680-M1.46-FMT',100,1,1,680,1,37290295,121545093,10,3,1,1,11,1971,5,0,61000,2009,6,25,0,23,0,1,1,1,1,5,N,0,0,A,1,0,5,5,0,0,1,0,25,32,32,0,0,25,26,100,N,0,N,0,0,7,7,7,N,N,8,45,8,30,7,7,N,5,N,8,0,0,0,318,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,L,1,0,1,0,2010,1,0,0,0,8,1,0,Y,N,110187,2036,0,N,6,G,7,808,0,0,0,0
4,40,2,18,33 0439R,-13571389.56,4506838.029,112884,33 0439R,1,1,1,680,0,4,1,26000,'DEPT OF WATER RESOURCES',0,'INTERSTATE 680 NB','04-ALA-680-M1.47-FMT',100,1,1,680,1,37290372,121544992,10,3,1,1,11,1971,3,0,61000,2009,6,21,0,23,0,0,1,1,1,5,N,0,0,A,1,0,5,5,0,0,1,0,21,32,32,0,0,21,22,100,N,0,N,0,0,7,7,7,N,N,8,50,8,34,7,9,N,5,N,8,0,0,0,318,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,R,1,0,1,0,1997,1,0,0,0,8,1,0,Y,N,110187,2036,0,N,6,G,7,691,0,0,0,0
4,40,3,8,33 0438L,-13571073.23,4505469.163,112881,33 0438L,1,1,1,680,0,4,1,26000,'DEPT OF WATER RESOURCES',0,'INTERSTATE 680 SB','04-ALA-680-M0.79-FMT',100,1,1,680,1,37282859,121543969,10,3,1,1,11,1971,5,0,60500,2009,6,25,0,57,0,1,1,1,1,5,N,0,0,A,1,0,2,5,0,0,3,0,25,29,70,0,0,25,26,100,N,0,N,0,0,8,7,8,N,N,1,100,1,86,7,7,N,5,N,8,0,0,0,316,48,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,L,1,0,1,0,2010,1,0,0,0,8,1,0,Y,N,92633,2038,0,N,6,G,7,1785,0,0,0,0
4,40,3,8,33 0438R,-13571020.97,4505420.459,112882,33 0438R,1,1,1,680,0,4,1,26000,'DEPT OF WATER RESOURCES',0,'INTERSTATE 680 NB','04-ALA-680-M0.77-FMT',100,1,1,680,1,37282734,121543800,11,3,1,1,11,1971,3,0,61000,2009,6,21,0,57,0,0,1,1,1,5,N,0,0,A,1,0,2,5,0,0,3,0,21,29,67,0,0,21,22,100,N,0,N,0,0,7,5,7,N,N,A,54,A,32,5,9,N,5,N,8,0,0,0,318,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,R,1,0,1,0,1997,1,0,0,0,8,1,0,Y,N,110187,2036,0,N,6,F,5,1461,0,0,0,0
4,40,4,8,33 0424L,-13570418.91,4504305.397,112868,33 0424L,1,1,1,680,0,4,1,26000,'SCOTT CREEK RD',0,'INTERSTATE 680 SB','04-ALA-680-M0.13-FMT',100,0,1,680,1,37275872,121541853,11,3,1,1,11,1971,4,3,61000,2009,6,21,0,20,0,0,1,1,1,5,N,0,0,A,1,1,2,5,0,0,2,0,21,27,49,0,0,21,22,100,H,6,H,3,4,8,8,7,N,N,A,54,A,32,7,7,6,5,N,8,0,0,0,316,48,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,L,1,0,1,0,1997,1,0,0,0,7,1,0,Y,N,107650,2035,0,N,6,G,7,1075,0,0,0,0
4,40,4,8,33 0424R,-13570466.22,4504296.437,112869,33 0424R,1,1,1,680,0,4,1,26000,'SCOTT CREEK RD',0,'INTERSTATE 680 NB','04-ALA-680-M0.13-FMT',100,0,1,680,1,37275849,121542006,11,3,1,1,11,1971,4,2,61000,2009,6,22,2,21,0,0,1,1,1,5,N,0,0,A,1,1,2,5,0,0,2,0,22,28,51,0,0,28,32,100,H,5,H,3,4,7,5,7,N,N,A,54,A,32,5,9,6,5,N,8,0,0,51,318,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,R,1,0,1,0,1997,1,0,0,0,7,1,0,Y,N,107650,2035,0,N,6,F,5,1610,0,0,0,0
4,40,5,8,33 0423L,-13570381.19,4504167.094,112866,33 0423L,1,1,1,680,0,4,1,26000,'STATE ROUTE 237 (FUTURE)',0,'INTERSTATE 680 SB','04-ALA-680-M0.06-FMT',100,0,1,680,1,37275517,121541731,11,3,1,1,11,1971,4,0,61000,2009,6,21,1,55,0,0,1,1,1,5,N,0,0,A,1,0,2,5,0,0,3,0,21,33,77,0,0,21,22,100,N,0,N,0,0,7,7,7,N,N,A,54,A,32,7,7,N,5,N,8,0,0,0,318,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,L,1,0,1,0,1997,1,0,0,0,0,1,0,Y,N,110187,2036,0,N,6,G,7,1674,0,0,0,0
4,40,5,8,33 0423R,-13570319.65,4504130.863,112867,33 0423R,1,1,1,680,0,4,1,26000,'STATE ROUTE 237 (FUTURE)',0,'INTERSTATE 680 NB','04-ALA-680-M0.04-FMT',100,0,1,680,1,37275424,121541532,11,3,1,1,11,1971,3,0,61000,2009,6,21,0,60,0,0,1,1,1,5,N,0,0,A,1,0,2,5,0,0,3,0,21,35,82,0,0,21,22,100,N,0,N,0,0,7,7,5,N,N,1,54,1,32,5,9,N,5,N,8,0,0,0,318,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,R,1,0,1,0,1997,1,0,0,0,0,1,0,Y,N,110187,2036,0,N,6,F,5,1781,0,0,0,0
4,40,6,8,37 0303,-13568838.18,4501576.684,114122,37 0303,1,1,1,680,0,4,85,47766,'JACKLIN ROAD',0,'INTERSTATE 680','04-SCL-680-M8.50-MPS',100,8,1,680,1,37264867,121532741,0,3,1,1,11,1971,7,6,128000,2010,5,46,3,5,0,1,1,1,1,5,N,0,0,A,1,1,2,5,0,0,2,0,46,25,50,0,0,46,47,100,H,4,H,3,1,5,7,7,N,N,8,45,8,35,7,9,5,5,N,8,0,0,0,719,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,R,1,0,1,0,2010,1,0,0,0,6,1,0,Y,N,155344,2041,0,N,6,F,5,2335,0,0,0,0
4,40,7,28,37 0317,-13568802,4501353.9,114135,37 0317,1,1,1,680,0,4,85,47766,'TULARCITOS CREEK',0,'INTERSTATE 680','04-SCL-680-M8.38-MPS',100,8,1,680,1,37264295,121532624,5,3,1,1,11,1971,10,0,130000,2009,6,68,2,9,0,0,0,0,0,5,0,0,0,A,1,5,2,19,0,0,2,0,18,3,7,0,0,60,61,100,N,0,N,0,0,N,N,N,7,7,0,54,0,32,7,9,N,5,8,8,0,0,0,717,48,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,N,2,0,1,0,0,N,N,N,N,5,1,0,Y,8,236352,2039,0,N,6,G,7,406,0,0,0,0
5,9,0,10,37 0198,-13588551.62,4492749.553,114009,37 0198,1,3,1,85,0,4,85,49670,'STATE ROUTE 237',,'STATE ROUTE 85','04-SCL-085-R22.13-MVW',100,22,1,85,1,37230194,122040493,2,3,1,1,12,1965,8,6,115000,2009,4,41,3,28,1,0,1,1,1,5,N,0,0,A,1,1,2,4,0,0,6,0,18,20,95,1,1,41,43,100,H,5,H,3,7,7,7,8,N,N,1,63,1,38,7,9,3,5,N,8,,,,616,48,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,1,0,1990,1,0,0,0,3,1,,Y,N,139717,2034,,N,6,G,7,4087,,,,
5,70,0,5,37C0186L,-13588753.54,4493911.649,114509,37C0186L,1,4,0,0,0,4,85,49670,'STEVENS CREEK',0,'CENTRAL EXPWY','NEAR SH 85',100,0,1,0,0,37233180,122041146,2,3,2,2,14,1967,2,0,47000,2013,5,12,0,24,0,1,0,0,0,5,0,0,0,A,1,5,1,4,0,0,1,0,12,18,20,0,0,12,12,100,N,0,N,0,0,7,7,7,7,N,8,42,8,32,7,7,N,5,8,8,0,0,0,1018,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,0,L,1,0,1,0,0,1,6,0,0,5,0,0,Y,8,50839,2040,0,N,6,G,7,242,0,0,0,0
5,70,0,5,37C0186R,-13588754.16,4493943.175,114510,37C0186R,1,4,0,0,0,4,85,49670,'STEVENS CREEK',0,'CENTRAL EXPWY','NEAR SH 85',100,0,1,0,0,37233261,122041148,2,3,2,2,14,1967,2,0,46000,2013,5,12,0,24,0,1,0,N,0,5,0,0,0,A,1,5,1,4,0,0,1,0,12,18,20,0,0,12,12,100,N,0,N,0,0,7,7,7,7,N,8,42,8,32,7,7,N,5,8,8,0,0,0,1018,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,0,R,1,0,1,0,0,1,6,0,0,5,0,0,Y,8,48806,2040,0,N,6,G,7,242,0,0,0,0
6,10,0,28,37 0399,-13579501.35,4493432.162,114204,37 0399,1,2,1,101,0,4,85,77000,'CALABAZAS CREEK',,'US 101 FRONTAGE RD','04-SCL-101-43.32-SUNV',100,43,1,101,1,37231948,121591225,0,3,1,1,12,1960,8,0,134000,2009,0,40,3,20,0,1,1,1,1,5,0,0,0,A,1,5,2,19,0,0,3,0,20,4,12,0,0,0,0,100,N,0,N,0,0,N,N,N,8,7,0,54,0,32,7,N,N,5,8,8,,,,219,24,N  ,N  ,N  ,,,,,,,,,,               ,1,N,2,,1,0,1977,N,N,N,N,4,1,,Y,8,213576,2038,,N,6,G,7,490,,,,
6,10,1,10,37 0041,-13577463.58,4492706.357,113914,37 0041,1,2,1,101,0,4,85,69084,'SAN TOMAS AQUINO CREEK',,'U.S. HIGHWAY 101','04-SCL-101-42.25-SCL',100,42,1,101,1,37230083,121580635,3,3,1,1,12,1961,10,0,134000,2009,6,49,3,20,1,1,0,0,0,5,0,0,0,A,1,5,2,1,0,0,3,0,25,9,28,0,0,49,51,100,N,0,N,0,0,7,7,7,8,N,A,54,A,32,7,9,N,5,8,8,,,,219,24,N  ,N  ,N  ,,,,,,,,,,               ,1,N,2,,1,0,1985,1,0,0,0,4,1,,Y,8,213576,2038,,N,6,G,7,1420,,,,
6,12,0,21,37 0152,-13580511.88,4493716.66,113978,37 0152,1,4,0,0,0,4,85,77000,'U.S. HIGHWAY 101',,'LAWRENCE EXPWY','04-SCL-101-43.85-SUNV',100,0,1,0,0,37232679,121594493,2,3,1,1,14,1998,8,10,63998,1998,6,35,2,18,0,1,0,0,0,5,N,0,0,A,5,1,6,5,0,0,2,0,18,40,80,2,2,35,40,100,H,5,H,10,3,7,7,7,N,N,A,54,A,32,7,8,6,5,N,8,,,,220,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,1,0,0,1,0,0,0,1,0,,Y,N,93667,2042,,N,6,G,7,3184,,,,
6,12,1,8,37C0183,-13580563.21,4491858.415,114506,37C0183,1,5,0,0,0,4,85,0,'LAWRENCE EXPRESSWAY',,'CENTRAL EXPRESSWAY','1 MI S OF US 101',100,0,1,0,0,37223904,121594659,3,3,2,2,14,1968,4,6,36160,2014,5,26,2,0,0,0,0,0,0,5,N,0,0,A,5,1,2,5,0,0,2,0,13,20,41,2,2,25,30,100,H,5,H,2,2,7,5,7,N,N,8,53,8,39,5,9,4,5,N,8,,,,1018,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,1,0,0,1,6,0,0,5,0,,Y,N,65727,2038,0,N,6,F,5,1247,,,,
6,12,2,13,37C0198,-13580557.03,4490812.494,114518,37C0198,1,4,1,0,0,4,85,77000,'UP RR FRENCH ST SAN ZENO',,'LAWRENCE EXPWY','0.25 MI SOUTH KIFER RD',100,0,1,0,0,37221216,121594639,2,3,2,2,14,1963,8,4,69000,2013,5,32,3,0,0,1,0,0,0,5,N,0,0,A,1,4,3,2,0,0,3,0,16,40,110,2,2,31,35,100,H,7,H,2,2,5,7,7,N,N,8,42,8,32,7,5,4,5,N,8,,,,1018,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,1,0,1997,1,0,0,0,5,0,,Y,N,87139,2036,,N,6,F,5,3901,,,,
7,8,0,19,37C0610,-13568341.57,4496733.749,114784,37C0610,1,4,0,0,0,4,85,0,'BERRYESSA CREEK',,'MONTAGUE EXPWY','0.3 MI W OF I-680',100,0,1,0,0,37244430,121531135,5,3,2,2,14,2018,11,0,46150,2012,A,43,3,8,1,0,0,0,0,5,N,0,0,A,1,5,5,1,0,0,1,0,26,19,21,2,2,43,50,100,N,0,N,0,0,7,7,7,8,N,0,54,0,32,7,5,N,5,6,8,,,,719,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,1,0,0,1,0,0,0,5,0,,Y,5,61414,2038,0,N,6,G,7,1049,,,,
7,10,0,20,37 0375,-13570887.38,4495143.159,114191,37 0375,1,5,0,0,0,4,85,68000,'INTERSTATE 880',,'MONTAGUE EXPWY','04-SCL-880-6.69-SJS',100,0,1,0,0,37240344,121543368,3,3,1,1,12,1974,8,10,85400,2009,6,41,3,37,1,1,0,0,0,5,N,0,0,A,5,1,6,5,0,0,2,0,17,56,113,2,2,37,41,100,H,5,H,3,3,7,7,7,N,N,8,61,8,44,7,7,3,5,N,8,,,,319,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,1,0,1988,1,0,0,0,2,0,,Y,N,210237,2036,,N,6,G,7,4602,,,,
7,10,1,10,37C0075L,-13571564.58,4494437.475,114419,37C0075L,1,4,0,0,0,4,85,68000,'COYOTE CREEK',,'MONTAGUE EXPWY','0.5 MI SW/O I-880',100,0,1,0,0,37234531,121545558,3,3,2,2,14,1974,5,0,73260,2012,5,19,0,29,0,1,0,0,0,5,0,0,0,A,1,5,2,4,0,0,5,0,19,14,62,2,0,19,20,100,N,0,N,0,0,5,7,7,8,N,1,88,1,53,7,3,N,5,6,9,,,,619,24,N  ,N  ,N  ,,,,,,,,,,               ,0,L,1,,1,0,1999,1,6,0,0,5,0,,Y,5,80600,2037,,N,6,F,5,1281,,,,
7,10,1,10,37C0075R,-13571556.54,4494415.679,114420,37C0075R,1,4,0,0,0,4,85,68000,'COYOTE CREEK',,'MONTAGUE EXPWY','0.5 MI SW/O I-880',100,0,1,0,0,37234475,121545532,3,3,2,2,14,1966,4,0,73260,2012,5,17,0,29,0,1,0,0,0,5,0,0,0,A,5,5,2,4,0,0,5,0,17,14,62,1,0,17,18,100,N,0,N,0,0,7,7,7,8,N,1,82,1,50,7,5,N,5,7,9,,,,619,48,N  ,N  ,N  ,,,,,,,,,,               ,0,R,1,,1,0,1974,1,6,0,0,5,0,,Y,5,80600,2037,0,N,6,G,7,1106,,,,
7,10,2,18,37C0074,-13574420.23,4494358.074,114418,37C0074,1,4,0,0,0,4,85,68000,'GUADALUPE RIVER',,'MONTAGUE EXPWY','0.25 MI W/O N. FIRST ST',100,0,1,0,0,37234327,121562793,5,3,2,2,14,1964,7,0,52590,2012,5,30,2,0,0,1,0,0,0,5,0,0,0,A,5,5,5,2,0,0,5,0,100,12,61,2,0,30,34,100,N,0,N,0,0,5,7,7,7,N,1,50,1,32,7,5,N,5,8,8,,,,619,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,1,0,1974,1,6,0,0,5,0,,Y,5,70000,2037,,N,6,F,5,2060,,,,
7,10,3,13,37C0201,-13576027.87,4493467.967,114520,37C0201,1,4,1,0,0,4,85,69084,'UP RR  LAFAYETTE BASSETT',,'MONTAGUE EXPWY','1.2 MILES W/O N. FIRST',11,0,1,0,0,37232040,121571992,2,3,2,2,14,1962,8,7,52620,2014,5,34,3,0,0,1,1,1,1,5,N,0,0,A,5,4,3,2,0,0,5,0,100,26,89,0,2,33,36,100,H,8,H,100,1,5,7,7,N,N,1,59,1,32,7,6,9,5,N,7,,,,1018,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,1,0,2006,1,6,0,0,5,0,,Y,N,61007,2036,,N,6,F,5,3233,,,,
